,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,is_special_release,availability_override,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
271,bcls,product,186059,0.25382486,PARALLEL 49 - CRAFT PACK CANS,,,Domestic - BC Beer,4.0,[],,23.99,True,False,,,"Parallel 49 Craft Pack brings you three of the most refreshing and easy-drinking styles from their award-winning roster, including the iconic Craft Lager, Craft Pale Ale and Craft Pilsner.
",,['BCL Select'],,,186059,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/186059.jpeg,1638,2025-12-08 09:10:01,,12,['00823994002511'],False,,0.355,[],PARALLEL 49 - CRAFT PACK CANS,Variety Pack,Canada,True,,2,2,,,False,121.0, CRAFT PACK CANS,0.05,Domestic Beer,True,['BCL Select'],C,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,23.99,,False,,,parallel 49 - craft pack cans,,,121,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1000,1006,1135,6977.879999999999,39295.619999999995,0.213,112.62910798122066,0.6173469387755102
272,bcls,product,254842,0.25382486,PARALLEL 49 - CRAFT PALE ALE TALL CAN,,,Domestic - BC Beer,3.9,[],,2.89,True,False,,,"A well-balanced, refreshing and hoppy beer with supporting caramel malts. The Centennial and Amarillo hops showcase aromas and flavours of orange and grapefruit while the yeast provides a juicy peachiness. Craft Pale Ale is refreshing and highly drinkable Northwest Pale Ale.
",,[],,,254842,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/254842.jpeg,13933,2025-12-08 09:10:01,,1,['00823994002351'],False,,0.473,[],PARALLEL 49 - CRAFT PALE ALE TALL CAN,Pale Ale,Canada,True,,2,2,,,False,120.0, CRAFT PALE ALE TALL CAN,0.05,Domestic Beer,False,[],SR,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,2.89,,False,,,parallel 49 - craft pale ale tall can,,,118,Beer,[],True,,,1000,1006,1135,6590.308999999999,40266.37,0.02365,122.19873150105708,0.6122448979591837
273,bcls,product,254836,0.25382486,PARALLEL 49 - CRAFT PILSNER TALL CAN,,,Domestic - BC Beer,3.2,[],True,2.69,True,False,2025-11-23T00:00:00.000-08:00,,"A crisp, golden pilsner with rich maltiness and floral hop notes, honoring the classic Czech style with a modern twist.
",2025-11-23T00:00:00.000-08:00,"['BCL Select', 'On Sale']",2025-12-27T00:00:00.000-08:00,,254836,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/254836.jpeg,18813,2025-12-08 09:10:01,,1,['00823994003020'],False,,0.473,[],PARALLEL 49 - CRAFT PILSNER TALL CAN,Pilsner,Canada,True,,2,2,,,False,124.0, CRAFT PILSNER TALL CAN,0.05,Domestic Beer,True,"['BCL Select', 'On Sale']",C,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,1.99,,False,,,parallel 49 - craft pilsner tall can,,2025-12-27T00:00:00.000-08:00,69,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1000,1006,1135,8898.548999999999,50606.97,0.02365,113.74207188160676,0.6326530612244898
274,bcls,product,152658,0.25382486,PARALLEL 49 - FILTHY DIRTY IPA CAN,,,Domestic - BC Beer,4.1,[],,14.99,True,False,,,"A West Coast style IPA with a ton of hop flavour and aroma. Subtle sweet malt flavour backs up the huge amount of orange, grapefruit, pine and floral aromas this beer expels.
",,[],,,152658,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/152658.jpeg,1246,2025-12-08 09:10:01,,6,['00823994001859'],False,,0.355,[],PARALLEL 49 - FILTHY DIRTY IPA CAN,India Pale Ale,Canada,True,,2,2,,,False,128.0, FILTHY DIRTY IPA CAN,0.07200000000000001,Domestic Beer,False,[],SR,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,14.99,,False,,,parallel 49 - filthy dirty ipa can,,,104,Beer,[],True,,,1000,1006,1135,2653.98,18677.54,0.15336000000000002,97.74387063119457,0.6530612244897959
275,bcls,product,195236,0.25382486,PARALLEL 49 - FILTHY DIRTY IPA TALL CAN,,,Domestic - BC Beer,4.3,[],True,3.29,False,False,2025-11-23T00:00:00.000-08:00,,"A West Coast style IPA with a ton of hop flavour and aroma. Subtle sweet malt flavour backs up the huge amount of orange, grapefruit, pine and floral aromas this beer expels.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,195236,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/195236.jpeg,13618,2025-12-08 09:10:01,,1,['00823994000616'],False,,0.473,[],PARALLEL 49 - FILTHY DIRTY IPA TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,113.0, FILTHY DIRTY IPA TALL CAN,0.07200000000000001,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,2.79,,False,,,parallel 49 - filthy dirty ipa tall can,,2025-12-27T00:00:00.000-08:00,6,Beer,[],True,,,1000,1006,1135,6441.313999999999,44803.22,0.034056,96.6055907916373,0.576530612244898
276,bcls,product,251292,0.2505966,PARALLEL 49 - HOP PATROLL TALL CAN MIXER,,,Domestic - BC Beer,3.6,[],,23.99,True,False,,,"Four unique, hop-forward brews-Haymaker (Cold IPA), Shredder (NZ Pils), Captain Grog (hazy IPA), and Sluggo (West Coast IPA) -each crafted to deliver a distinctive and refreshing hop experience.
",,[],,,251292,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/251292.jpeg,1000,2025-12-08 09:10:01,,8,['00823994005642'],False,,0.473,[],PARALLEL 49 - HOP PATROLL TALL CAN MIXER,Variety Pack,Canada,True,,2,2,,,False,115.0, HOP PATROLL TALL CAN MIXER,0.057,Domestic Beer,False,[],SH,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,23.99,,False,,,parallel 49 - hop patroll tall can mixer,,,33,Beer,[],True,,,1000,1006,1135,3784.0,23990.0,0.215688,111.22547383257297,0.5867346938775511
277,bcls,product,246791,0.2505966,PARALLEL 49 - MOST WONDERFUL TIME FOR A BEER ADVENT,,,Domestic - BC Beer,3.1,[],True,79.99,True,False,2025-11-30T00:00:00.000-08:00,,,2025-11-30T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,246791,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/246791.jpeg,6,2025-12-08 09:10:01,,24,['00823994006212'],False,,0.355,[],PARALLEL 49 - MOST WONDERFUL TIME FOR A BEER ADVENT,Variety Pack,Canada,True,,2,2,,,False,2.0, MOST WONDERFUL TIME FOR A BEER ADVENT,0.055999999999999994,Domestic Beer,False,['On Sale'],ST,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,69.97,,False,,,parallel 49 - most wonderful time for a beer advent,,2025-12-27T00:00:00.000-08:00,172,Beer,[],True,,,1000,1006,1135,51.12,479.93999999999994,0.47711999999999993,167.65174379611,0.01020408163265306
278,bcls,product,173693,0.25382486,PARALLEL 49 - SCHADENFREUDE PUMPKIN OKTOBERFEST CAN,,,Domestic - BC Beer,4.0,[],True,14.49,True,False,2025-11-23T00:00:00.000-08:00,,"This malty Oktoberfest-style lager has real pumpkin added to the mash and pumpkin pie spices added to the brew kettle. Expect a malty lager with pumpkin, cinnamon, nutmeg and ginger.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,173693,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/173693.jpeg,436,2025-12-08 09:10:01,,6,['00823994002733'],False,,0.355,[],PARALLEL 49 - SCHADENFREUDE PUMPKIN OKTOBERFEST CAN,Lager,Canada,True,,2,2,,,False,32.0, SCHADENFREUDE PUMPKIN OKTOBERFEST CAN,0.05,Domestic Beer,False,['On Sale'],ST,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,11.27,,False,,,parallel 49 - schadenfreude pumpkin oktoberfest can,,2025-12-27T00:00:00.000-08:00,60,Beer,[],True,,,1000,1006,1135,928.68,6317.64,0.1065,136.05633802816902,0.16326530612244897
279,bcls,product,311817,0.25382486,PARALLEL 49 - SUPERDELIC TIME MACHINE TALL CAN,,,Domestic - BC Beer,3.1,[],,3.29,False,False,,,False,,[],,,311817,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/311817.jpeg,226,2025-12-08 09:10:01,,1,['00823994006120'],False,,0.473,[],PARALLEL 49 - SUPERDELIC TIME MACHINE TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,12.0, SUPERDELIC TIME MACHINE TALL CAN,0.064,Domestic Beer,False,[],ST,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,3.29,,False,,,parallel 49 - superdelic time machine tall can,,,6,Beer,[],False,,,1000,1006,1135,106.898,743.54,0.030272,108.68128964059197,0.061224489795918366
280,bcls,product,234760,0.25382486,PARALLEL 49 - TOQUES OF HAZZARD DOUBLE WHITE IPA TALL CAN,,,Domestic - BC Beer,4.3,[],,3.69,True,False,,,"There are big tropical flavours and notes of pine in this IPA that is not overly bitter and has a warming finish.
",,['New Product'],,,234760,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/234760.jpeg,10026,2025-12-08 09:10:01,,1,['00823994001255'],False,,0.473,[],PARALLEL 49 - TOQUES OF HAZZARD DOUBLE WHITE IPA TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,98.0, TOQUES OF HAZZARD DOUBLE WHITE IPA TALL CAN,0.092,Domestic Beer,False,['New Product'],SH,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,3.69,,True,,,parallel 49 - toques of hazzard double white ipa tall can,,,110,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}]",True,,,1000,1006,1135,4742.298,36995.94,0.043516,84.79639672764041,0.5
281,bcls,product,37080,0.2505966,PARALLEL 49 - TRASH PANDA I.P.A CAN,,,Domestic - BC Beer,4.0,[],True,14.99,True,False,2025-11-23T00:00:00.000-08:00,,"A North East-style hazy IPA. Huge amounts of dry-hopping give this beer complex notes of melon, tropical fruit and pear.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,37080,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/37080.jpeg,1078,2025-12-08 09:10:01,,6,['00823994000784'],False,,0.355,[],PARALLEL 49 - TRASH PANDA I.P.A CAN,India Pale Ale,Canada,True,,2,2,,,False,103.0, TRASH PANDA I.P.A CAN,0.055,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,13.99,,False,,,parallel 49 - trash panda i.p.a can,,2025-12-27T00:00:00.000-08:00,205,Beer,[],True,,,1000,1006,1135,2296.14,16159.22,0.11714999999999999,127.95561246265473,0.5255102040816326
282,bcls,product,322634,0.25382486,PARALLEL 49 - TRASH PANDA IPA 8 FOR 6 CAN,,,Domestic - BC Beer,4.2,[],,14.79,True,False,,,"Get 8 cans for the price of 6! This is a North East-style hazy IPA. Huge amounts of dry-hopping give this beer complex notes of melon, tropical fruit and pear.
",,[],,,322634,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/322634.jpeg,4,2025-12-08 09:10:01,,8,['00823994006465'],False,,0.355,[],PARALLEL 49 - TRASH PANDA IPA 8 FOR 6 CAN,India Pale Ale,Canada,True,,2,2,,,False,2.0, TRASH PANDA IPA 8 FOR 6 CAN,0.055,Domestic Beer,False,[],ST,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,14.79,,False,,,parallel 49 - trash panda ipa 8 for 6 can,,,12,Beer,[],True,,,1000,1006,1135,11.36,59.16,0.1562,94.68629961587708,0.01020408163265306
283,bcls,product,294962,0.25382486,PARALLEL 49 - TRICYCLE GRAPEFRUIT RADLER TALL CAN,,,Domestic - BC Beer,3.1,[],,2.99,True,False,,,"A crisp lager infused with ruby red grapefruit for a refreshing, citrus-forward experience.
",,[],,,294962,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/294962.jpeg,1219,2025-12-08 09:10:01,,1,['00823994006489'],False,,0.473,[],PARALLEL 49 - TRICYCLE GRAPEFRUIT RADLER TALL CAN,Lager,Canada,True,,3,3,,,False,41.0, TRICYCLE GRAPEFRUIT RADLER TALL CAN,0.035,Domestic Beer,False,[],SH,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,1,2.99,,False,,,parallel 49 - tricycle grapefruit radler tall can,,,50,Beer,[],True,,,1000,1006,1135,576.587,3644.8100000000004,0.016555,180.61008758683178,0.20918367346938777
284,bcls,product,207963,0.25382486,PARALLEL 49 - UNPARALLELED 8 PACK TALL CAN,,,Domestic - BC Beer,4.0,[],True,22.99,True,False,2025-11-23T00:00:00.000-08:00,,"A mixer pack like no other, Parallel 49's Unparalleled Pack boasts the perfect selection of light yet hoppy Ultra Fox Pale Ale, a juicy Space Kitty IPA, along with hop bombs, Filthy Dirty IPA and Trash Panda Hazy IPA.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,207963,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/207963.jpeg,1025,2025-12-08 09:10:01,,8,['00823994002184'],False,,0.473,[],PARALLEL 49 - UNPARALLELED 8 PACK TALL CAN,Variety Pack,Canada,True,,2,2,,,False,96.0, UNPARALLELED 8 PACK TALL CAN,0.057999999999999996,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PARALLEL 49 ,CA,,Domestic - BC Regional Beer,,False,False,0,19.99,,False,,,parallel 49 - unparalleled 8 pack tall can,,2025-12-27T00:00:00.000-08:00,127,Beer,[],True,,,1000,1006,1135,3878.6,23564.75,0.21947199999999997,104.7514033680834,0.4897959183673469
285,bcls,product,442968,0.25382486,PARKSIDE - DAWN PILSNER TALL CAN,,,Domestic - BC Beer,4.4,[],True,13.29,True,False,2025-11-23T00:00:00.000-08:00,,,2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,442968,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/442968.jpeg,853,2025-12-08 09:10:01,,4,"['00696852156271', '00628055331506']",False,,0.473,[],PARKSIDE - DAWN PILSNER TALL CAN,Pilsner,Canada,True,,2,2,,,False,78.0, DAWN PILSNER TALL CAN,0.048,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PARKSIDE ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,12.29,,False,,,parkside - dawn pilsner tall can,,2025-12-27T00:00:00.000-08:00,62,Beer,[],True,,,1000,1006,1133,1613.876,11336.369999999999,0.090816,146.33985200845666,0.3979591836734694
286,bcls,product,131066,0.2505966,PARKSIDE - DREAMBOAT HAZY I.P.A TALL CAN,,,Domestic - BC Beer,4.4,[],,14.99,True,False,,,"This hazy IPA has waves of fresh melon and hand-squeezed citrus notes. Double dry-hopped with Citra and Azacca during and after fermentation. A juicy treat that lingers like a hazy dream.
",,[],,,131066,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/131066.jpeg,940,2025-12-08 09:10:01,,4,"['00696852156226', '00628055331223']",False,,0.473,[],PARKSIDE - DREAMBOAT HAZY I.P.A TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,80.0, DREAMBOAT HAZY I.P.A TALL CAN,0.063,Domestic Beer,False,[],SR,BC Craft Beer,PARKSIDE ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,14.99,,False,,,parkside - dreamboat hazy i.p.a tall can,,,144,Beer,[],True,,,1000,1006,1133,1778.48,14090.6,0.119196,125.75925366623042,0.40816326530612246
287,bcls,product,426607,0.2505966,PARKSIDE - DUSK PALE ALE TALL CAN,,,Domestic - BC Beer,4.4,[],True,13.29,True,False,2025-11-23T00:00:00.000-08:00,,,2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,426607,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/426607.jpeg,1026,2025-12-08 09:10:01,,4,"['00628055331605', '00696852156264']",False,,0.473,[],PARKSIDE - DUSK PALE ALE TALL CAN,Pale Ale,Canada,True,,2,2,,,False,89.0, DUSK PALE ALE TALL CAN,0.053,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PARKSIDE ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,12.29,,False,,,parkside - dusk pale ale tall can,,2025-12-27T00:00:00.000-08:00,66,Beer,[],True,,,1000,1006,1133,1941.192,13635.539999999999,0.10027599999999999,132.53420559256452,0.45408163265306123
288,bcls,product,652057,0.25382486,PAULANER - HEFE WEISSEBIER TALL CAN,,,Import Beer,4.4,[],True,3.49,False,False,2025-11-23T00:00:00.000-08:00,,"The No. 1 Weissbier in Germany and one of the world's favourites. Naturally cloudy and shining silky-gold in the glass under a really strong head of foam. At the first mouthful this weissbier classic has a mild aroma of banana. Finer palates detect a trace of mango and pineapple and the balance between sweet and bitter. Beer connoisseurs appreciate the fine note of yeast and the mild but sparkling mix of aromas. It is a typical beer garden beer, which brings people together all over the world.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,652057,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/652057.jpeg,6007,2025-12-08 09:10:01,,1,"['04066600692003', '04066600601937', '04066600601920']",False,,0.5,[],PAULANER - HEFE WEISSEBIER TALL CAN,Wheat,Germany,False,,2,2,,,False,101.0, HEFE WEISSEBIER TALL CAN,0.055,Import Beer,False,['On Sale'],SR,,PAULANER ,DE,,Europe Beer,,False,False,0,3.19,,False,,,paulaner - hefe weissebier tall can,,2025-12-27T00:00:00.000-08:00,197,Beer,[],True,,,1000,1007,1188,3003.5,20964.43,0.0275,126.90909090909092,0.5153061224489796
289,bcls,product,644740,0.2505966,PAULANER - OKTOBERFEST BIER TALL CAN,,,Import Beer,4.1,[],True,4.29,False,False,2025-11-23T00:00:00.000-08:00,,,2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,644740,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/644740.jpeg,11,2025-12-08 09:10:01,,1,['04066600611684'],False,,0.5,[],PAULANER - OKTOBERFEST BIER TALL CAN,Lager,Germany,False,,2,2,,,False,6.0, OKTOBERFEST BIER TALL CAN,0.06,Import Beer,False,['On Sale'],ST,,PAULANER ,DE,,Europe Beer,,False,False,0,2.77,,False,,,paulaner - oktoberfest bier tall can,,2025-12-27T00:00:00.000-08:00,109,Beer,[],True,,,1000,1007,1188,5.5,47.19,0.03,143.0,0.030612244897959183
290,bcls,product,400347,0.2505966,PERONI - NASTRO AZZURRO CAN,,,Import Beer,4.4,[],True,31.79,False,False,2025-11-23T00:00:00.000-08:00,,"This beer is brewed with Italian passion and superior ingredients for a uniquely uplifting taste. We describe Peroni Nastro Azzurro as a pale golden, crisp and refreshing beer, with a delicate balance of bitterness, citrus and aromatic notes and a fast, clean finish. It's a modern Italian masterpiece.
",2025-11-23T00:00:00.000-08:00,"['BCL Select', 'On Sale']",2025-12-27T00:00:00.000-08:00,,400347,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/400347.jpeg,2720,2025-12-08 09:10:01,,12,['08008440512406'],False,,0.33,[],PERONI - NASTRO AZZURRO CAN,Lager,Italy,False,,2,2,,,False,110.0, NASTRO AZZURRO CAN,0.051,Import Beer,True,"['BCL Select', 'On Sale']",C,,PERONI ,IT,,Europe Beer,,False,False,0,26.79,,False,,,peroni - nastro azzurro can,,2025-12-27T00:00:00.000-08:00,131,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1000,1007,1188,10771.2,86468.8,0.20195999999999997,157.40740740740742,0.5612244897959183
291,bcls,product,652487,0.25382486,PERONI NASTRO  AZZURRO TALL CAN,,,Import Beer,4.1,[],,3.89,False,False,,,"This beer is brewed with Italian passion and superior ingredients for a uniquely uplifting taste. We describe Peroni Nastro Azzurro as a pale golden, crisp and refreshing beer, with a delicate balance of bitterness, citrus and aromatic notes and a fast, clean finish. It's a modern Italian masterpiece.
",,[],,,652487,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/652487.jpeg,5300,2025-12-08 09:10:01,,1,['08008440422019'],False,,0.5,[],PERONI NASTRO  AZZURRO TALL CAN,Lager,Italy,False,,2,2,,,False,100.0,PERONI NASTRO  AZZURRO TALL CAN,0.051,Import Beer,False,[],SR,,,IT,,Europe Beer,,False,False,0,3.89,,False,,,peroni nastro  azzurro tall can,,,74,Beer,[],True,,,1000,1007,1188,2650.0,20617.0,0.0255,152.54901960784315,0.5102040816326531
292,bcls,product,525188,0.2505966,PERONI NASTRO AZZURRO,,,Import Beer,4.1,['Featured Products'],True,16.79,False,False,2025-11-23T00:00:00.000-08:00,,"This beer is brewed with Italian passion and superior ingredients for a uniquely uplifting taste. We describe Peroni Nastro Azzurro as a pale golden, crisp and refreshing beer, with a delicate balance of bitterness, citrus and aromatic notes and a fast, clean finish. It's a modern Italian masterpiece.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,525188,True,['Featured Products'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/525188.jpeg,3348,2025-12-08 09:10:01,,6,"['08008440522016', '08008440000583', '00181954000022']",False,,0.33,[],PERONI NASTRO AZZURRO,Lager,Italy,False,,2,2,,,False,135.0,PERONI NASTRO AZZURRO,0.05,Import Beer,False,['On Sale'],SR,,,IT,,Europe Beer,,False,False,0,15.79,,False,"[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured Products', 'promoCode': '2025DECFLYER', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/monthly-flyer', 'name': 'Featured Products', 'promoCode': '2025DECFLYER', 'published': True, 'shortName': ''}]",peroni nastro azzurro,,2025-12-27T00:00:00.000-08:00,219,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,,,1000,1007,1188,6629.04,56212.92,0.099,169.59595959595958,0.6887755102040817
293,bcls,product,196244,0.25382486,PERSEPHONE BREWING - COAST LIFE LAGER CAN,,,Domestic - BC Beer,4.3,[],True,14.99,True,False,2025-11-23T00:00:00.000-08:00,,"Crisp and refreshing, this North American style lager is light and delicious and pairs well with floating of the water dreaming about saving the world.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,196244,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/196244.jpeg,913,2025-12-08 09:10:01,,6,['00626990288831'],False,,0.355,[],PERSEPHONE BREWING - COAST LIFE LAGER CAN,Lager,Canada,True,,2,2,,,False,65.0, COAST LIFE LAGER CAN,0.045,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,PERSEPHONE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,13.99,,False,,,persephone brewing - coast life lager can,,2025-12-27T00:00:00.000-08:00,11,Beer,[],True,,,1000,1006,1133,1944.6899999999998,13685.87,0.09584999999999999,156.39019300991134,0.33163265306122447
294,bcls,product,62851,0.2505966,PERSEPHONE BREWING - GODDESS GOLDEN ALE,,,Domestic - BC Beer,4.3,[],True,11.49,True,False,2025-11-23T00:00:00.000-08:00,,"Modeled after an English style summer bitter. Crisp, dry and refreshing, with a light biscuity malty character. A delicate, herbal hop aroma, backed with an assertive bitterness. 
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,62851,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/62851.jpeg,647,2025-12-08 09:10:01,,6,['00626990186076'],False,,0.355,[],PERSEPHONE BREWING - GODDESS GOLDEN ALE,Pale Ale,Canada,True,,2,2,,,False,52.0, GODDESS GOLDEN ALE,0.05,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,PERSEPHONE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,10.49,,False,,,persephone brewing - goddess golden ale,,2025-12-27T00:00:00.000-08:00,158,Beer,[],True,,,1000,1006,1133,1378.11,7434.03,0.1065,107.88732394366198,0.2653061224489796
295,bcls,product,437608,0.2505966,PERSEPHONE BREWING - PALE ALE,,,Domestic - BC Beer,3.9,[],,15.99,True,False,,,"A beer made with care, meant to share. This medium-bodied, light-coloured ale is bursting with citrus and tropical aromas form citra hops.
",,[],,,437608,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/437608.jpeg,650,2025-12-08 09:10:01,,6,['00626990248590'],False,,0.355,[],PERSEPHONE BREWING - PALE ALE,Pale Ale,Canada,True,,2,2,,,False,67.0, PALE ALE,0.055,Domestic Beer,False,[],SR,BC Craft Beer,PERSEPHONE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,15.99,,False,,,persephone brewing - pale ale,,,51,Beer,[],True,,,1000,1006,1133,1384.5,10393.5,0.11714999999999999,136.49167733674778,0.34183673469387754
296,bcls,product,399717,0.2505966,PHILLIPS - BLUE BUCK ALE CAN,,,Domestic - BC Beer,3.8,[],True,14.79,True,False,2025-11-23T00:00:00.000-08:00,,"Pouring a light amber colour with a straw head, soft aromas of citrus and hints of pine lead to a robust malt flavour accented with toasted caramel undertones. Its light and balanced mouthfeel finishes refreshingly crisp.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,399717,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/399717.jpeg,3192,2025-12-08 09:10:01,,6,['00626990109129'],False,,0.355,[],PHILLIPS - BLUE BUCK ALE CAN,Pale Ale,Canada,True,,2,2,,,False,145.0, BLUE BUCK ALE CAN,0.05,Domestic Beer,False,['On Sale'],G,BC Craft Beer,PHILLIPS ,CA,,Domestic - BC Regional Beer,,False,False,0,12.79,,False,,,phillips - blue buck ale can,,2025-12-27T00:00:00.000-08:00,225,Beer,[],True,,,1000,1006,1135,6798.96,47209.68,0.1065,138.8732394366197,0.7397959183673469
